Fold,Avg Precision,Avg Recall,Avg F1
fold_1,28.0,11.151515151515152,15.534391534391535
fold_2,36.0,20.065359477124183,25.454545454545457
fold_3,20.0,5.137254901960784,7.365079365079365
fold_4,24.0,12.3989898989899,16.291208791208792
fold_5,40.0,13.694237223648988,19.624819624819622
