Fold,Avg Precision,Avg Recall,Avg F1
fold_1,26.666666666666664,5.910256410256411,9.558404558404558
fold_2,26.666666666666664,9.009803921568627,13.157731157731158
fold_3,19.999999999999996,3.1016548463356974,4.957825679475164
fold_4,26.666666666666664,7.858585858585859,12.124542124542122
fold_5,33.33333333333333,6.176900584795322,10.178710178710176
