Fold,Avg Precision,Avg Recall,Avg F1
fold_1,10.0,7.944444444444445,8.586996904024769
fold_2,18.0,22.446311858076562,19.608416466001607
fold_3,8.0,6.5937183383991895,6.090497737556561
fold_4,10.0,10.222222222222223,10.105263157894736
fold_5,22.5,18.676900584795316,19.796740385787967
