Fold,Avg Precision,Avg Recall,Avg F1
fold_1,68.88888888888889,8.152218152218152,14.500941619585689
fold_2,80.0,13.75557059724071,23.16139542342981
fold_3,60.0,11.02681006936326,18.563478588945483
fold_4,70.0,14.279784485128374,23.658832616131523
fold_5,50.0,3.977226485718211,7.333846865866572
