Fold,Avg Precision,Avg Recall,Avg F1
fold_1,33.333333333333336,7.85883923138825,12.513727407344428
fold_2,36.666666666666664,9.44842513808031,14.750712250712253
fold_3,33.333333333333336,8.670343137254902,13.597363597363596
fold_4,33.333333333333336,9.681276129649342,14.971088213555932
fold_5,30.0,3.865828294265501,6.820416554929831
