Fold,Avg Precision,Avg Recall,Avg F1
fold_1,26.666666666666668,5.073375262054507,8.413793103448274
fold_2,20.0,4.6632996632996635,7.428485395965072
fold_3,26.666666666666668,5.900537634408603,9.544973544973544
fold_4,26.666666666666668,7.037510656436488,11.108225108225108
fold_5,20.0,2.181094137615877,3.9201321554262734
