Fold,Avg Precision,Avg Recall,Avg F1
fold_1,44.444444444444436,2.371769604721911,4.475072674674062
fold_2,66.66666666666666,4.26692281851012,7.960927960927961
fold_3,66.66666666666667,4.682086638495565,8.714138286893705
fold_4,55.55555555555554,3.6911669890393295,6.916867147821438
fold_5,33.33333333333333,0.8947467876039304,1.7410004675081812
