Fold,Avg Precision,Avg Recall,Avg F1
fold_1,44.444444444444436,1.2977833987985823,2.5150745656518056
fold_2,77.77777777777777,2.7271881045465953,5.238022742019088
fold_3,44.444444444444436,1.6274353118492648,3.1336297080745568
fold_4,66.66666666666666,2.556874746003562,4.922390248775128
fold_5,44.444444444444436,0.6988043954668374,1.3753876911771645
