Fold,Avg Precision,Avg Recall,Avg F1
fold_1,46.666666666666664,4.402427637721755,7.964997964997964
fold_2,60.0,6.711481007255656,11.976369495166487
fold_3,53.333333333333336,5.8730158730158735,10.50354609929078
fold_4,46.666666666666664,6.006493506493506,10.615760597801208
fold_5,40.0,2.0449872987169555,3.88430623484277
