fold_1,30.0,44.44444444444445,35.648148148148145
fold_2,26.666666666666668,38.095238095238095,31.372549019607845
fold_3,16.666666666666668,23.333333333333332,19.166666666666668
fold_4,30.0,45.26315789473684,30.28116710875332
fold_5,30.0,33.33333333333333,31.57894736842105
fold_6,40.0,34.920634920634924,35.99320882852292
fold_7,30.0,35.416666666666664,32.45614035087719
fold_8,15.0,25.0,18.75
fold_9,15.0,25.0,18.75
fold_10,45.0,15.54112554112554,22.28287841191067
