fold_1,11.111111111111109,3.3333333333333335,5.128205128205128
fold_10,0.0,0.0,0.0
fold_2,22.222222222222218,7.407407407407407,11.111111111111109
fold_3,22.222222222222218,7.407407407407407,11.111111111111109
fold_4,22.222222222222218,7.777777777777778,10.353535353535351
fold_5,16.666666666666664,4.545454545454546,7.142857142857142
fold_6,49.99999999999999,9.999999999999998,16.363636363636363
fold_7,0.0,0.0,0.0
fold_8,16.666666666666664,5.555555555555555,8.333333333333332
fold_9,16.666666666666664,5.0,7.692307692307692
